productId,title,description,uom,pricing.price,Image,Walmart,Zehrs,Freshco,Food Basics,Canadian Superstore,Farahs,No Frills
21594045_EA,Doritos Beef Jerky Sweet Chili Heat Flavour,,EA,8.49,https://assets.shop.loblaws.ca/products/21594045/b2/en/front/21594045_front_a06_@2.png,7.9,7.47,7.05,7.9,8.07,6.96,7.47
21158059_EA,Cheese Aged Havarti 36% M.F.,Rich & creamy with caramel notes & a curious crunch,EA,8.79,https://assets.shop.loblaws.ca/products/21158059/b2/en/front/21158059_front_a06_@2.png,8.17,7.74,7.3,8.17,8.35,7.21,7.74
20854532001_EA,Arhar Dal Masala,,EA,2.29,https://assets.shop.loblaws.ca/products/20854532001/b2/en/front/20854532001_front_a06_@2.png,2.13,2.02,1.9,2.13,2.18,1.88,2.02
20311358001_EA,"Pasta, Spaghetti",Bringing Real Taste Home..<br><br>SINCE 1917,EA,2.99,https://assets.shop.loblaws.ca/products/20311358001/b2/en/front/20311358001_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
20320775001_EA,"Organic Cheese, Marble Cheddar",,EA,5.79,https://assets.shop.loblaws.ca/products/20320775001/b2/en/front/20320775001_front_a06_@2.png,5.38,5.1,4.81,5.38,5.5,4.75,5.1
21296745_C12,Lemon Iced Tea,,C12,8.29,https://assets.shop.loblaws.ca/products/21296745/b2/en/front/21296745_front_a06_@2.png,7.71,7.3,6.88,7.71,7.88,6.8,7.3
21365909_EA,Organic Japanese Matcha Green Tea Powder,,EA,26.99,https://assets.shop.loblaws.ca/products/21365909/b2/en/front/21365909_front_a06_@2.png,25.1,23.75,22.4,25.1,25.64,22.13,23.75
20169224_EA,"Classic, Medium Bows Pasta","<ul><p>A Shape that Holds MoreSauces, Vegetables, and meat all catch in the spirals, ruffles ridges, and grooves of this pasta. This makes this all-natural, short pasta perfect for a variety of chunky sauces, creamy sauces, and hearty soups.<p>Each purchase of Catelli pasta helps support food banks across Canada. Learn more at Catelli.ca/ProjectHunger.</p><ul><p> Everyone loves a Classic <li>1 Simple Ingredient</li><li>All-Natural Ingredients</li><li>Non-GMO Verified</li><li>Discover delicious recipes at catelli.ca</li></ul></p>",EA,4.49,https://assets.shop.loblaws.ca/products/20169224/b2/en/front/20169224_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21475278_EA,Creamed Honey,  Peace River Creamed Honey is produced and packaged in the Peace  River region of northern Alberta at the Wolfe family apiary. Creamed honey  can be used exactly as one would use liquid honey. Enjoy the smooth and  spreadable consistency of Peace River Creamed Honey.,EA,9.99,https://assets.shop.loblaws.ca/products/21475278/b2/en/front/21475278_front_a06_@2.png,9.29,8.79,8.29,9.29,9.49,8.19,8.79
20326682_EA,Sliced Carrots,"Use canned and jarred vegetables in your favourite recipes all year long. Try peas, carrots, beans, or mushrooms in soups, stews, and curries, and use canned potatoes to fry a batch of crispy home fries.",EA,1.39,https://assets.shop.loblaws.ca/products/20326682/b2/en/front/20326682_front_a06_@2.png,1.29,1.22,1.15,1.29,1.32,1.14,1.22
21334497_EA,Spreads Almond Butter Crunchy 365 g,,EA,8.99,https://assets.shop.loblaws.ca/products/21334497/b2/en/front/21334497_front_a06_@2.png,8.36,7.91,7.46,8.36,8.54,7.37,7.91
20026954001_EA,Maxwell House House Blend Coffee Single Serve T-Discs,"A medium roast with a classic coffee flavour, these Tassimo Maxwell House House Blend Coffee T-Discs recall the good coffee enjoyed back in the day defined by a delightful and lively taste. When you or your guests want just a simple, great tasting cup of coffee, it's a good choice that's neither too strong nor too weak but always just right. Tassimo Maxwell House House Blend Coffee is great with milk and sugar, or enjoy it black! A good day starts with a good cup of coffee, and that’s why we custom roast every batch for the perfect balance of strength and flavour. Say good morning with the coffee that’s Good to the Last Drop, one cup at a time. Tassimo Maxwell House House Blend T-Discs are compatible with all Tassimo brewing systems.<ul><li>One 126G bag of Tassimo Maxwell House House Blend Coffee T-Discs (16 t-discs)</li><li>Each T-Disc makes one 8 fl oz/236 ml cup of coffee</li><li>Medium roast coffee</li><li>T-Discs compatible with Tassimo brewers</li><li>Maxwell House Coffee: Good to the Last Drop</li></ul>",EA,10.49,https://assets.shop.loblaws.ca/products/20026954001/b2/en/front/20026954001_front_a06_@2.png,9.76,9.23,8.71,9.76,9.97,8.6,9.23
20106374_EA,"Ritz Snackwich Crackers, Cheese Flavour","<p>Delicious RITZ Snackwich Crackers are a great on-the-go snack. It layers a delicious cheesy filling between two classic RITZ crackers. A taste of welcome.</p><ul><li>One 304 g tray of CHRISTIE RITZ Snackwich Crackers Cheese flavour</li><li>Eight individually wrapped portion packs (each pack is 38 g) sealed for freshness and includes six RITZ Cracker Sandwiches</li><li>Rich tasting, flaky, melt in your mouth RITZ crackers in a cheesy filled cracker sandwich</li><li>Snackwiches are a great on-the-go convenient snack</li><li>RITZ Cracker Sandwiches are a delicious snack anytime</li></ul>",EA,3.99,https://assets.shop.loblaws.ca/products/20106374/b2/en/front/20106374_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
20050776002_EA,Whole Organic Raw Blue Agave Syrup,Raw Blue Agave is 25% sweeter than sugar & heated at low temperatures for raw food diets.,EA,9.99,https://assets.shop.loblaws.ca/products/20050776002/b2/en/front/20050776002_front_a06_@2.png,9.29,8.79,8.29,9.29,9.49,8.19,8.79
20828514_EA,"Ginger Ale, Bottle","Canada Dry Ginger Ale is an everday beverage option.  Real ingredients for simple and genuine refreshment.  Made from Real Ginger, 100% Natural Flavours.  Pure clean taste, no caffeine. <ul><li>Canada Dry is the #1 Ginger ale nationally and dominates the ale segment. It is a trusted Canadian brand (over 100 years of heritage) with the highest brand awareness amongst all other ginger ales.   Consumers associate Canada Dry Ginger Ale with having healthier attributes: pure, clean refeshing taste, real ginger ale, 100% natural flavours and no caffeine.</li><li>A resealable single serve package size. Ideal for pairing with individual meals or snacks.</li><li>Can be enjoyed on the go</li><li>Best savoured chilled for the ultimate refreshing beverage experience</li></ul>",EA,2.5,https://assets.shop.loblaws.ca/products/20828514/b2/en/front/20828514_front_a06_@2.png,2.32,2.2,2.07,2.32,2.38,2.05,2.2
20853077002_EA,Pure Zero Punched Energy Drink,"  A 473ml single  serve Rockstar® Pure Zero Punched Energy Drink can. The sugar-free twist on  Fruit Punch, with refreshing tropical flavours that incorporate notes of  pineapple, orange, lemon, and cherry without the sugar.<br>    <br>    •Sugar free blend made with a mix of caffeine, gaurana, ginseng &  taurine.<br>    •One 473ml can contains 160mg of caffeine",EA,3.0,https://assets.shop.loblaws.ca/products/20853077002/b2/en/front/20853077002_front_a06_@2.png,2.79,2.64,2.49,2.79,2.85,2.46,2.64
20317105001_EA,"Pasta, Spaghetti Club Pack",,EA,6.99,https://assets.shop.loblaws.ca/products/20317105001/b2/en/front/20317105001_front_a06_@2.png,6.5,6.15,5.8,6.5,6.64,5.73,6.15
20307206002_EA,Black Gram Lentil Curry,"DAL BUKHARA is an authentic Indian recipe, created by the Master Chefs of ITC Hotels. Whole black lentils are simmered in a thick tomato sauce for hours bringing out the robust flavours of Authentic Indian Cuisine. This gourmet delight is now available in ready to eat packs..<br><br>Masterchefs - ITC hotels.<br><br><br><br>A BRAND OWNED BY ITC LIMITED",EA,4.99,https://assets.shop.loblaws.ca/products/20307206002/b2/en/front/20307206002_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
20751024_EA,Wasabi Flavoured Horseradish,"<p>Allergen Alert : We cannot guarantee that any items have not come into contact with Peanuts, Tree nuts, Milk, Fish, Crustacean, Shellfish, Egg, Soy, Sesame, Wheat Mustard, Sulphites.</p>",EA,2.99,https://assets.shop.loblaws.ca/products/20751024/b2/en/front/20751024_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
21551721_EA,"Black Olives, Orange Zest & Chilies Salami Dry Cured",,EA,7.99,https://assets.shop.loblaws.ca/products/21551721/b2/en/front/21551721_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
21023096_EA,Organic Flax & Hemp Granola,"High in fibre and a source of omega-3 polyunsaturated fat, this granola cereal is an incredibly delicious combination of organic ingredients such as whole grain rolled oats, flaxseeds and hemp seeds blended with a touch of sweetness. It’s great served in a bowl with almond milk or kefir and top with sliced banana or berries.",EA,5.49,https://assets.shop.loblaws.ca/products/21023096/b2/en/front/21023096_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
21155106_EA,Secret Instant Noodles Hot Garlic,,EA,2.49,https://assets.shop.loblaws.ca/products/21155106/b2/en/front/21155106_front_a06_@2.png,2.32,2.19,2.07,2.32,2.37,2.04,2.19
20347048001_EA,"Juice, Mango",,EA,2.19,https://assets.shop.loblaws.ca/products/20347048001/b2/en/front/20347048001_front_a06_@2.png,2.04,1.93,1.82,2.04,2.08,1.8,1.93
21598187_EA,Wellness Shots Ginger Defence Organic,,EA,12.0,https://assets.shop.loblaws.ca/products/21598187/b2/en/front/21598187_front_a06_@2.png,11.16,10.56,9.96,11.16,11.4,9.84,10.56
21203791_EA,Mini Waffle Bowls ,"Enjoy your ice cream, and eat the bowl too!The waffle cone has delighted generations of ice cream lovers for over a century. A new twist to that classic treat, PC® Mini Waffle Bowls are made with brown sugar, the same old-fashioned way.",EA,5.99,https://assets.shop.loblaws.ca/products/21203791/b2/en/front/21203791_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
21283988_EA,Cake Rusk,,EA,5.99,https://assets.shop.loblaws.ca/products/21283988/b2/en/front/21283988_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
21531574_EA,Tahini Preserved Lemon Vinaigrette,"<p>We love a dynamic, multi-dimensional dressing. This one boasts the perfect balance of nutty sweetness from tahini and the acidic tang of preserved lemons. If you’ve never puckered up for preserved lemon before, you should know it’s not as sharp as an everyday lemon. To round out these Middle Eastern flavours, we’ve added an authentic Za’atar spice blend, with warm herbs and spices. Don’t restrict this sauce to salads only. Drizzle the dressing over roasted vegetables, grain bowls and wraps too, stir it into dips and use it as a marinade or cooking sauce. Once you try it, you’ll find all kinds of ways to use it.</p><br>",EA,3.79,https://assets.shop.loblaws.ca/products/21531574/b2/en/front/21531574_front_a06_@2.png,3.52,3.34,3.15,3.52,3.6,3.11,3.34
20880689_EA,Corn Kabab,"Delicious appetizers.  Serve hot with or without your favourite dip, chutney or sauce..  .  Corn, potatoes and paneer combined with garlic and spices complement the rich sensory profile of this veggie snack",EA,8.99,https://assets.shop.loblaws.ca/products/20880689/b2/en/front/20880689_front_a06_@2.png,8.36,7.91,7.46,8.36,8.54,7.37,7.91
20926194_EA,"SURPRISE® Milk Chocolate Egg with Toy, Classic Edition, 1 Large Egg, Valentines Gift for Kids",DC Super Friends™Larger surprise!32% milk ingredients,EA,7.49,https://assets.shop.loblaws.ca/products/20926194/b2/en/front/20926194_front_a06_@2.png,6.97,6.59,6.22,6.97,7.12,6.14,6.59
21430684_EA,Lemon Flavour Iced Tea,"<p>Serve Lemon Flavour Iced Tea over ice for a refreshing drink on a sunny day. Made with brewed tea, this beverage features 120 calories per 375 mL serving.</p>",EA,3.99,https://assets.shop.loblaws.ca/products/21430684/b2/en/front/21430684_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
20846824001_KG,Sher-Li Hon,"Sher-Li Hon are tender mustard greens with a mild, sweet flavour. Try them as a side dish or in stir-fries.",KG,4.59,https://assets.shop.loblaws.ca/products/20846824001/b2/en/front/20846824001_front_a06_@2.png,4.27,4.04,3.81,4.27,4.36,3.76,4.04
21122652_EA,Pork Coating Mix,"Simple Check™††The Simple Check™ symbol appears on no name® products made without 10 ingredients such as synthetic colours††, artificial flavours and artificial sweeteners.To learn more: noname.ca/simplecheck††As defined in Canadian regulations.",EA,3.0,https://assets.shop.loblaws.ca/products/21122652/b2/en/front/21122652_front_a06_@2.png,2.79,2.64,2.49,2.79,2.85,2.46,2.64
20297246007_EA,"Cream of Chicken Soup, Low Fat","With the great taste you expect from our regular cream soups, our low fat Cream of Chicken (2 g per 250 mL bowl) is definitely not short on taste. That's why you can enjoy a bowl any time of day or night or use it to add extra flavour in a variety of delicious and easy to make recipes you can find at CookWithcampbells.ca",EA,2.29,https://assets.shop.loblaws.ca/products/20297246007/b2/en/front/20297246007_front_a06_@2.png,2.13,2.02,1.9,2.13,2.18,1.88,2.02
21192722_EA,Natural Chlorophyll Activated Charcoal Mint,"Antioxidants, Energy, Alkaline",EA,22.49,https://assets.shop.loblaws.ca/products/21192722/b2/en/front/21192722_front_a06_@2.png,20.92,19.79,18.67,20.92,21.37,18.44,19.79
20326314001_EA,Diced Clingstone Peaches in Light Syrup,,EA,2.5,https://assets.shop.loblaws.ca/products/20326314001/b2/en/front/20326314001_front_a06_@2.png,2.32,2.2,2.07,2.32,2.38,2.05,2.2
21611889_EA,Gelatine The Original Unflavoured,,EA,4.49,https://assets.shop.loblaws.ca/products/21611889/b2/en/front/21611889_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
20114725_EA,Garlic Powder Club Size,Simple Check™††Know what's not in your food.Visit: noname.ca/simplecheck,EA,7.99,https://assets.shop.loblaws.ca/products/20114725/b2/en/front/20114725_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
21285296_EA,Strawberry Flavoured Syrup,<p>Add a splash of berry deliciousness to your glass of milk with Strawberry Flavoured Syrup. Mix with cold or warm milk to make a tasty drink or drizzle on a dessert for a delicious flavour.</p>,EA,3.99,https://assets.shop.loblaws.ca/products/21285296/b2/en/front/21285296_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
20830628001_EA,Strawberry 0% M.F. Greek Yogurt ,"This will make you fall in love with Greek yogurt all over again. The luscious sweetness of strawberries is the perfect complement to the thick and creamy yogurt base. And it's fat-free. Yes, fat-free. A good source of calcium and 8 g of protein per 100 g container.",EA,3.99,https://assets.shop.loblaws.ca/products/20830628001/b2/en/front/20830628001_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
20346629_EA,"Chippy Corn Chips, Barbecue",Barbecue flavoured corn chips.,EA,2.49,https://assets.shop.loblaws.ca/products/20346629/b2/en/front/20346629_front_a06_@2.png,2.32,2.19,2.07,2.32,2.37,2.04,2.19
21378020_EA,Guava Drink,"<p>Enjoy the unique and delicious taste of Guava Drink. Made with pink guava puree, this naturally-flavoured drink has vitamin C added.</p>",EA,2.0,https://assets.shop.loblaws.ca/products/21378020/b2/en/front/21378020_front_a06_@2.png,1.86,1.76,1.66,1.86,1.9,1.64,1.76
21240611_EA,Hostess Original Flavour Potato Sticks 275g,"Hostess Hickory Sticks Original Flavour Potato Sticks – Love 'em for the crunch, love 'em for the munch, love 'em for the taste! Thin cut, lightly seasoned and delicious! Hostess Hickory Sticks Original Flavour Potato Sticks – there’s nothing else like them! <p>You can’t go wrong with this great-tasting, fun snack. It’s the perfect pick for days out, lunches, and outdoor adventures. They’re perfectly seasoned and seriously delicious, with a classic taste that pairs well with just about anything. Serve Hostess Hickory Sticks Original Flavour Potato Sticks alongside a sandwich and a drink for lunch, or fill a bowl at your next backyard barbeque or get-together for a crowd-pleasing treat!</p>",EA,4.49,https://assets.shop.loblaws.ca/products/21240611/b2/en/front/21240611_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21315298_EA,Homestyle Stuffing ,,EA,2.99,https://assets.shop.loblaws.ca/products/21315298/b2/en/front/21315298_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
20056435_EA,Holzofen Bread,Fine German style rye bread. <br>Product of Canada. <br>,EA,7.99,https://assets.shop.loblaws.ca/products/20056435/b2/en/front/20056435_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
21306298_EA,Roasted Garlic Pasta Sauce,,EA,7.99,https://assets.shop.loblaws.ca/products/21306298/b2/en/front/21306298_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
20072043003_EA,Fruit To Go Apple Wildberry 100% Fruit Snack,"<p>SunRype Fruit to Go Apple Wildberry 100% Fruit Snacks are vegan, gluten-free, nut-free and made with no preservatives, artificial colours or flavours. Made from 100% fruit, these wholesome fruit snacks are a delicious, nutritious choice you can always feel good about. They're convenient on-the-go options for packed lunches, after-school snacks, road trips and more.</p><ul><li>100% Fruit snack</li><li>Gluten-free</li><li>Nut-free</li><li>Vegan</li><li>No preservatives</li><li>No artificial flavours or colours</li><li>No high fructose corn syrup</li><li>Kosher</li><li>14 g</li></ul>",EA,0.39,https://assets.shop.loblaws.ca/products/20072043003/b2/en/front/20072043003_front_a06_@2.png,0.36,0.34,0.32,0.36,0.37,0.32,0.34
21379309_EA,Ground Turmeric ,,EA,4.99,https://assets.shop.loblaws.ca/products/21379309/b2/en/front/21379309_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
21416871_EA,Schezwan Chutney,,EA,2.69,https://assets.shop.loblaws.ca/products/21416871/b2/en/front/21416871_front_a06_@2.png,2.5,2.37,2.23,2.5,2.56,2.21,2.37
20300537_EA,Twice The Fruit Strawberry Spread,This spread has 50% fewer calories than jam with pectin.,EA,5.99,https://assets.shop.loblaws.ca/products/20300537/b2/en/front/20300537_front_a06_@2.png,5.57,5.27,4.97,5.57,5.69,4.91,5.27
21021166_EA,Creamy Style Sweet Corn,Canada fancy,EA,1.79,https://assets.shop.loblaws.ca/products/21021166/b2/en/front/21021166_front_a06_@2.png,1.66,1.58,1.49,1.66,1.7,1.47,1.58
20307836003_EA,Sparkling Water Lime ,"<ul><li>Brilliant bubbles with the tangy flavour of lime.</li><li>Carbonated Spring water.</li><li>0 Calories, 0 Sugar and no artificial sweeteners.</li><li>Contains gentle carbonation and natural fruit flavours.</li><li>Available in Original, Triple Berry, Lemon, Lime, Orange, and Black Cherry.</li></ul>",EA,1.19,https://assets.shop.loblaws.ca/products/20307836003/b2/en/front/20307836003_front_a06_@2.png,1.11,1.05,0.99,1.11,1.13,0.98,1.05
21023475_EA,Organic Pitted Dark Sweet Cherries,"Organically grown dark sweet cherries that are picked when ripe and juicy, then pitted and frozen at the peak of freshness. They’re ready to use in place of fresh fruit in smoothies, muffins, pies and tarts. Or, thaw and spoon on yogurt and ice cream.",EA,8.49,https://assets.shop.loblaws.ca/products/21023475/b2/en/front/21023475_front_a06_@2.png,7.9,7.47,7.05,7.9,8.07,6.96,7.47
20299827_EA,"Lima Beans, Large",,EA,2.99,https://assets.shop.loblaws.ca/products/20299827/b2/en/front/20299827_front_a06_@2.png,2.78,2.63,2.48,2.78,2.84,2.45,2.63
20811303_EA,Wasabi,,EA,2.49,https://assets.shop.loblaws.ca/products/20811303/b2/en/front/20811303_front_a06_@2.png,2.32,2.19,2.07,2.32,2.37,2.04,2.19
21093257_EA,Italian Seasoning Organic,"ImportedFlavour is at the heart of everything we do at Club House. For over 130 years, we've been committed to bringing people the purest possible flavour because we believe that pure flavour tastes better.",EA,2.79,https://assets.shop.loblaws.ca/products/21093257/b2/en/front/21093257_front_a06_@2.png,2.59,2.46,2.32,2.59,2.65,2.29,2.46
21575899_EA,Ice Cream Sammie with Fairtrade Ingredients,"<ul><li>Ben & Jerry's Ice Cream Sammie Vanilla Ice Cream with Chocolate Sandwich Cookies & Chocolate Cookie Swirls</li><li>Ben & Jerry's ice cream pints are made with non-GMO ingredients & cage-free eggs</li><li>Ben & Jerry's ice cream pints source Fairtrade Certified bananas, coffee, cocoa, sugar, & vanilla</li><li>Ben & Jerry's ice cream pints are Certified Kosher</li><li>Ben & Jerry's ice cream uses Canadian dairy certified by Dairy Farmers of Canada</li><li>Ben & Jerry’s ice cream pints use responsibly sourced packaging</li></ul>",EA,4.99,https://assets.shop.loblaws.ca/products/21575899/b2/en/front/21575899_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
20978914_EA,"Qi'a Oatmeal, Cinnamon & Pumpkin Seed","Nature’s Path Superfood oatmeals are unique blends of organic, gluten free oats and super seeds for a boost of plant-based proteins and healthy fats. Superfoods like the chia and hemp seeds in the blend, give a little boost of energizing minerals and anti-inflammatory omega 3 fats to meals. These nourishing, nutrient-dense plant foods help support a demanding lifestyle and are delicious in our gluten free, vegan oatmeal.",EA,5.49,https://assets.shop.loblaws.ca/products/20978914/b2/en/front/20978914_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20687945_EA,Corned Beef Hash,Beef that has been cured with salt and cut into pieces.  Generally served at breakfast with potatoes.,EA,5.49,https://assets.shop.loblaws.ca/products/20687945/b2/en/front/20687945_front_a06_@2.png,5.11,4.83,4.56,5.11,5.22,4.5,4.83
20434319003_EA,Baby Dill Pickles With Garlic,"With 45% less sodium than PC Baby Dill Pickles with Garlic, these zesty and crunchy baby dills are ready for recipes, appetizer platters or just plain snacking. Use them to help reduce added sodium in homemade dips, dressings and everyday sandwiches.",EA,4.99,https://assets.shop.loblaws.ca/products/20434319003/b2/en/front/20434319003_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
20944429_EA,Organic Hummus Chickpea Dip & Spread,"A great partner for warm pita or crackers, this organic hummus is just right for snacking or serving. It delivers smooth texture and rich nutty flavour from traditional ingredients like chickpeas, tahini, garlic and a splash of concentrated lemon juice. A great alternative to mayo-based dips, it has 6 g of fat and 80 calories per 30 g (2 tbsp) serving.",EA,3.99,https://assets.shop.loblaws.ca/products/20944429/b2/en/front/20944429_front_a06_@2.png,3.71,3.51,3.31,3.71,3.79,3.27,3.51
21524694_EA,Whole Wheat Bread,,EA,2.79,https://assets.shop.loblaws.ca/products/21524694/b2/en/front/21524694_front_a06_@2.png,2.59,2.46,2.32,2.59,2.65,2.29,2.46
20297835_C12,"Domingo Mixed Flavours Non-Alcoholic, Club Pack ",,C12,16.99,https://assets.shop.loblaws.ca/products/20297835/b2/en/front/20297835_front_a06_@2.png,15.8,14.95,14.1,15.8,16.14,13.93,14.95
20702319_EA,Cranberry Lemonade Cocktail,Cranberry lemonade flavoured juice drink.,EA,4.49,https://assets.shop.loblaws.ca/products/20702319/b2/en/front/20702319_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21561873_EA,Raw Shrimp Deveined 16/20,"Premier's raw shrimp is designed to cater to your unique cooking styles. These deveined, 16/20 sized shrimps conveniently packed make it effortless to prepare an array of mouth-watering dishes like shrimp pasta, seafood jambalaya or a classic grilled shrimp barbecue. ",EA,13.99,https://assets.shop.loblaws.ca/products/21561873/b2/en/front/21561873_front_a06_@2.png,13.01,12.31,11.61,13.01,13.29,11.47,12.31
20000533_EA,Natural Almonds,"Almonds have a sweet, delicate flavour that is intensified by roasting. They are available in a variety of forms including blanched, candied, smoked, whole, sliced, and chopped. Enjoy them as a snack with other nuts and dried fruit, or use almonds in your favourite sweet and savoury recipes. ",EA,10.0,https://assets.shop.loblaws.ca/products/20000533/b2/en/front/20000533_front_a06_@2.png,9.3,8.8,8.3,9.3,9.5,8.2,8.8
21473656_EA,Whole Breaded Popcorn Shrimp ,<p>Enjoy a crunchy texture and a firm shrimp taste with Whole Breaded Popcorn Shrimp. Serve this popcorn shrimp as an appetizer with chili-lime dipping sauce and fresh lemon juice squeezed on top.</p>,EA,10.0,https://assets.shop.loblaws.ca/products/21473656/b2/en/front/21473656_front_a06_@2.png,9.3,8.8,8.3,9.3,9.5,8.2,8.8
20571438_EA,Couscous,"Ready in 5 minsPrecookedA traditional dish of North Africa (Algeria, Morocco, Tunisia), couscous (koose-koose) has become extremely popular in Europe... and now in North America. Couscous is made from 100% natural durum wheat semolina. Its wonderful light taste makes it the perfect alternative to rice, pasta, or potatoes. Couscous is easy to prepare and very versatile, it can be used hot or cold, in any course of your meal. Couscous can be served as a main dish with vegetables, an appetizer, a perfect complement to your entrée, or a dessert. Couscous can also turn any salad into an exotic creation just by varying the ingredients.Certified kosher and parve, exept for passover, by the Beth Din of Paris",EA,7.99,https://assets.shop.loblaws.ca/products/20571438/b2/en/front/20571438_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
20218887029_C12,Low Sodium & Caffeine-Free Diet Cola,"The old-fashioned cola flavour you love, without all the calories, salt and caffeine. Great straight or as a drink mix.",C12,4.99,https://assets.shop.loblaws.ca/products/20218887029/b2/en/front/20218887029_front_a06_@2.png,4.64,4.39,4.14,4.64,4.74,4.09,4.39
21097505_KG,"Boneless Rib End Pork Chops, Club Pack",,KG,18.59,https://assets.shop.loblaws.ca/products/21097505/b2/en/front/21097505_front_a06_@2.png,17.29,16.36,15.43,17.29,17.66,15.24,16.36
21212065_EA,Tuna Spread,,EA,6.49,https://assets.shop.loblaws.ca/products/21212065/b2/en/front/21212065_front_a06_@2.png,6.04,5.71,5.39,6.04,6.17,5.32,5.71
20026330_EA,"Ester-C, 1000mg","Helps in the development and maintenance of bones, cartilage, teeth and gums.  Contains no dairy, wheat, gluten, soy, or peanuts",EA,18.99,https://assets.shop.loblaws.ca/products/20026330/b2/en/front/20026330_front_a06_@2.png,17.66,16.71,15.76,17.66,18.04,15.57,16.71
21566513_EA,Tortillas Whole Wheat Triple Baked,,EA,3.29,https://assets.shop.loblaws.ca/products/21566513/b2/en/front/21566513_front_a06_@2.png,3.06,2.9,2.73,3.06,3.13,2.7,2.9
20703003_EA,Hot Pot Soup Base (Plain),Vegetable oil formula,EA,4.49,https://assets.shop.loblaws.ca/products/20703003/b2/en/front/20703003_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
20013758_EA,Stevia Extract,Krisda®.  Replace sugar naturally.  .  Naturally sourced.  .  Nothing artificial.  Diabetic friendly.  .  1 packet Krisda = 1 tsp. sugar.  .  Enjoy the sweet life.  Krisda Stevia Sweetener contains only two ingredients; st,EA,7.49,https://assets.shop.loblaws.ca/products/20013758/b2/en/front/20013758_front_a06_@2.png,6.97,6.59,6.22,6.97,7.12,6.14,6.59
20311176_EA,Lifestyle Selections Bran Crunch Biscuits,"<p>These Bran Crunch Biscuit Cookies are delightful crunchy biscuit cookies with a subtle sweet flavour, baked to perfection. Peek Frean’s Lifestyle line offers biscuit cookies that are just as satisfying in taste as they are wholesome. Snack with confidence on these delicious biscuit cookies that are a source of fibre and 140 calories per serving.</p><ul><li>Pair with tea, coffee, or any hot beverage for a delightful snack break</li><li>Perfect for all ages, these will be enjoyed by everyone in the family</li><li>Baked in Canada and no artificial flavours or colours</li><li>Source of fibre</li><li>his package contains one 290 g carton of Peek Freans Lifestyle Cranberry Citrus Oat Crunch Biscuits</li></ul>",EA,4.49,https://assets.shop.loblaws.ca/products/20311176/b2/en/front/20311176_front_a06_@2.png,4.18,3.95,3.73,4.18,4.27,3.68,3.95
21428013_EA,Ice Cream Creamery Style Light Gluten-Free Dark Cherry Vanilla ,"<ul><li>Breyers Creamery Style Light Ice Cream Dark Cherry Vanilla now comes with 10% more cherries than the original Breyers Dark Cherry Vanilla Ice Cream</li><li>This gluten-free light ice cream is made with country-harvested, sun-ripened dark cherries</li><li>Breyers uses the highest quality ingredients in all of our ice cream recipes, like sustainable vanilla beans certified by Rainforest Alliance and Canadian dairy</li><li>This light ice cream is made in Canada with fresh cream and real milk certified by the Dairy Farmers of Canada</li><li>Breyers Creamery Style Light Ice Cream is made from naturally sourced flavours and colours and is certified kosher</li><li>Breyers has over 150 years of experience making delicious ice cream and frozen dairy desserts</li></ul>",EA,7.99,https://assets.shop.loblaws.ca/products/21428013/b2/en/front/21428013_front_a06_@2.png,7.43,7.03,6.63,7.43,7.59,6.55,7.03
